gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4516867105,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/197182295,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.941128,-119.408266,94,,,,,,2024-01-20T12:43,20,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,197182295,,Lily Liang,2024-01-21T00:18:58,CC_BY_NC_4_0,Lily Liang,Lily Liang,,,2024-04-13T14:26:45.035Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507636774,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195026904,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804803,-123.055963,4,,,,,,2023-11-16T10:35,16,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195026904,,S.Wolf,2023-12-28T00:22:40,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:37:24.087Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4454045501,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192080715,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.294422,-123.136777,46,,,,,,2023-11-25T05:28,25,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192080715,,Guerric Haché,2023-11-25T16:09:57,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T14:26:57.179Z,StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153972459,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171800068,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.27653,-122.516388,4,,,,,,2023-07-07T16:11:30,7,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171800068,,Ash,2023-07-08T18:53:17,CC_BY_NC_4_0,Ash,Ash,,,2024-04-13T15:07:42.367Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4103296716,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157976676,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.147329,-121.890252,31,,,,,,2023-04-26T13:48,26,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,157976676,,Sean Daniels,2023-04-30T06:40:39,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,,2024-04-13T15:06:02.540Z,StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4111695252,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/159778283,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.121637,-122.957489,,,,,,,2023-05-03T16:16:02,3,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,159778283,,Nadia,2023-05-05T01:53:52,CC_BY_NC_4_0,Nadia,Nadia,,,2024-04-13T13:29:39.893Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436291748,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189352962,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.297381,-123.132814,19,,,,,,2023-10-28T06:01,28,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189352962,,Guerric Haché,2023-10-29T14:40:28,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T14:26:00.189Z,StillImage;StillImage;StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4127070744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/163529263,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.674957,-120.381936,,,,,,,2023-05-22T21:23:38,22,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,163529263,,Megan Blackmore,2023-05-24T19:10:18,CC0_1_0,Megan Blackmore,Megan Blackmore,,,2024-04-13T14:20:22.840Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4063021890,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150761735,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.275425,-123.08808,31,,,,,,2023-03-03T14:33:14,3,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,150761735,,gibuuwatcher,2023-03-10T21:06:36,CC_BY_NC_4_0,gibuuwatcher,gibuuwatcher,,,2024-04-13T15:04:49.727Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430599319,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187230855,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.166084,-121.57694,1308,,,,,,2023-09-26T16:52:02,26,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,187230855,,m_cave,2023-10-12T11:15:46,CC_BY_NC_4_0,m_cave,m_cave,,,2024-04-13T13:35:54.628Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4130103239,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/165656557,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.317887,-119.636099,8,,,,,,2023-06-02T07:21,2,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,165656557,,Braden J. Judson,2023-06-05T03:34:00,CC_BY_NC_4_0,Braden J. Judson,Braden J. Judson,,,2024-04-13T13:33:02.193Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4121412602,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/162562303,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.15167,-123.195857,122,,,,,,2023-05-17T12:55,17,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,162562303,,Norm Conrad,2023-05-19T22:43:09,CC_BY_NC_4_0,Norm Conrad,Norm Conrad,,,2024-04-13T14:22:16.501Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525258744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/199736263,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.22332,-123.176087,6,,,,,,2024-02-18T14:30,18,2,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,199736263,,Dave Carmean,2024-02-18T23:56:11,CC0_1_0,Dave Carmean,Dave Carmean,,,2024-04-13T13:38:52.250Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438770952,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189902952,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.582112,-117.23674,322,,,,,,2023-01-29T16:41,29,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189902952,,Joanne Siderius,2023-11-03T23:43:43,CC_BY_NC_4_0,Joanne Siderius,Joanne Siderius,,,2024-04-13T14:26:04.918Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522624711,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198624450,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803732,-123.058878,4,,,,,,2023-12-30T22:55,30,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,198624450,,S.Wolf,2024-02-07T04:29:38,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:41:44.655Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436321595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189133791,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.25974,-123.253824,4,,,,,,2023-10-27T10:00:40,27,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189133791,,aniliesespencer,2023-10-27T17:00:53,CC_BY_NC_4_0,aniliesespencer,aniliesespencer,,,2024-04-13T14:25:45.813Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4599994823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203941908,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.207999,-122.939034,46,,,,,,2024-03-25T08:58,25,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,203941908,,Trevor,2024-03-25T21:42:44,CC_BY_NC_4_0,Trevor,Trevor,,,2024-04-13T13:39:30.168Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507892687,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021273,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804825,-123.057482,2,,,,,,2023-12-08T02:05,8,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021273,,S.Wolf,2023-12-27T23:09:28,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:37:28.718Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606636285,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204583815,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.474089,-123.752817,,,,,,,2024-03-30T09:19:05,30,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,204583815,,pdawson9229,2024-03-30T17:25:08,CC_BY_NC_4_0,pdawson9229,pdawson9229,,,2024-04-13T14:29:01.538Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162294574,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/173538596,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.253634,-123.135856,68,,,,,,2023-07-17T10:18:29,17,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,173538596,,Ann W.,2023-07-18T03:49:49,CC_BY_NC_4_0,Ann W.,Ann W.,,,2024-04-13T13:32:40.756Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407280020,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181109763,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.363599,-120.810046,61,,,,,,2023-08-27T09:40,27,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,181109763,,Alan Burger,2023-08-31T20:47:58,CC_BY_NC_4_0,Alan Burger,Alan Burger,,,2024-04-13T14:43:07.197Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4441003106,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190843715,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803703,-123.058942,2,,,,,,2023-11-11T11:36,11,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,190843715,,S.Wolf,2023-11-12T22:34:10,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T14:26:02.823Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177005694,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177456917,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.23951,-122.899422,10,,,,,,2023-03-19T13:10,19,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177456917,,utta gagel,2023-08-09T04:17:01,CC_BY_NC_4_0,utta gagel,utta gagel,,,2024-04-13T14:23:23.105Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4165535642,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/170210795,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.976016,-122.412471,4,,,,,,2023-06-27T21:41:11,27,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,170210795,,Aiva Noringseth,2023-06-30T01:47:01,CC_BY_4_0,Aiva Noringseth,Aiva Noringseth,,,2024-04-13T15:07:21.227Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4454056463,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192242095,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.290049,-123.145404,13,,,,,,2023-11-26T05:05,26,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192242095,,Guerric Haché,2023-11-26T20:13:55,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T14:27:42.638Z,StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416934108,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184215278,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803727,-123.058909,4,,,,,,2023-09-13T09:05,13,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,184215278,,S.Wolf,2023-09-21T03:58:06,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:35:25.939Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153600281,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171980220,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.405719,-123.460465,486,,,,,,2023-07-09T08:49:27,9,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171980220,,C. Ben Schwamb,2023-07-09T17:33:42,CC_BY_NC_4_0,alee11,alee11,,,2024-04-13T13:31:02.407Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4420906307,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/185498946,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.93998,-119.410837,15,,,,,,2023-09-29T14:45,29,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,185498946,,Bob Lalonde,2023-09-29T23:31:37,CC_BY_NC_4_0,Bob Lalonde,Bob Lalonde,,,2024-04-13T14:25:03.513Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062542175,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150975518,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.935567,-118.186028,3,,,,,,2023-03-12T12:14:27,12,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,150975518,,Joseph Litke,2023-03-12T22:04:10,CC_BY_NC_4_0,Joseph Litke,Joseph Litke,,,2024-04-13T13:27:34.726Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177280510,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177595572,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.221428,-123.212455,25,,,,,,2023-08-09T17:29:30,9,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177595572,,mattbakken,2023-08-10T00:32:49,CC_BY_NC_4_0,mattbakken,mattbakken,,,2024-04-13T14:24:23.260Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424299012,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186634914,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.139295,-123.194962,10,,,,,,2023-10-07T15:53:47,7,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,186634914,,kairune,2023-10-08T01:52:47,CC_BY_NC_4_0,kairune,kairune,,,2024-04-13T14:27:41.077Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507872756,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021278,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804805,-123.055989,2,,,,,,2023-11-28T02:50,28,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021278,,S.Wolf,2023-12-27T23:09:30,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:37:39.608Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062789230,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150993973,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.205148,-121.882131,15,,,,,,2023-03-09T11:47,9,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,150993973,,Sean Daniels,2023-03-13T01:12:39,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,,2024-04-13T13:28:49.490Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506256049,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194583179,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.325442,-119.566125,8,,,,,,2023-12-21T14:51,21,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194583179,,Alex Bodden,2023-12-22T15:45:23,CC_BY_NC_4_0,Alex Bodden,Alex Bodden,,,2024-04-13T13:37:26.046Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4420803828,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/185561334,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.301422,-123.125349,10,,,,,,2023-09-30T05:26:53,30,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,185561334,,Guerric Haché,2023-09-30T13:00:37,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T13:37:06.186Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4112038394,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/159913813,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.210911,-116.600653,31,,,,,,2023-05-03T16:17,3,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,159913813,,Alex Bodden,2023-05-05T18:52:23,CC_BY_NC_4_0,Alex Bodden,Alex Bodden,,,2024-04-13T13:29:29.902Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
